,primary_care_case,primary_care_suspect_case,first_pos_test_sgss,a_e_consult_date,ons_covid_death_date,stp
2020-06-29,,129.0,,0.0,0.0,E54000041
2020-06-30,,146.0,0.0,0.0,0.0,E54000041
2020-07-01,,105.0,,0.0,0.0,E54000041
2020-07-02,0.0,90.0,0.0,0.0,0.0,E54000041
2020-07-03,,126.0,0.0,0.0,0.0,E54000041
2020-07-04,0.0,20.0,,0.0,0.0,E54000041
2020-07-05,0.0,16.0,,0.0,0.0,E54000041
2020-07-06,0.0,120.0,,0.0,0.0,E54000041
2020-07-07,,140.0,0.0,0.0,0.0,E54000041
2020-07-08,,89.0,,0.0,0.0,E54000041
2020-07-09,,15.0,0.0,0.0,0.0,E54000041
2020-02-01,0.0,,0.0,287.0,0.0,E54000042
2020-02-02,0.0,0.0,0.0,268.0,0.0,E54000042
2020-02-03,0.0,0.0,0.0,327.0,0.0,E54000042
2020-02-04,0.0,0.0,0.0,275.0,0.0,E54000042
2020-02-05,0.0,0.0,0.0,261.0,0.0,E54000042
2020-02-06,0.0,0.0,0.0,262.0,0.0,E54000042
2020-02-07,0.0,,0.0,249.0,0.0,E54000042
2020-02-08,0.0,,0.0,252.0,0.0,E54000042
2020-02-09,0.0,0.0,0.0,248.0,0.0,E54000042
2020-02-10,0.0,,0.0,288.0,0.0,E54000042
2020-02-11,,,0.0,244.0,0.0,E54000042
2020-02-12,0.0,,0.0,258.0,0.0,E54000042
2020-02-13,0.0,,0.0,244.0,0.0,E54000042
2020-02-14,0.0,,0.0,250.0,0.0,E54000042
2020-02-15,0.0,0.0,0.0,239.0,0.0,E54000042
2020-02-16,0.0,,0.0,262.0,0.0,E54000042
2020-02-17,0.0,0.0,0.0,318.0,0.0,E54000042
2020-02-18,0.0,,0.0,279.0,0.0,E54000042
2020-02-19,0.0,,0.0,264.0,0.0,E54000042
2020-02-20,0.0,0.0,0.0,270.0,0.0,E54000042
2020-02-21,0.0,0.0,0.0,281.0,0.0,E54000042
2020-02-22,0.0,,0.0,264.0,0.0,E54000042
2020-02-23,0.0,0.0,0.0,236.0,0.0,E54000042
2020-02-24,0.0,0.0,0.0,301.0,0.0,E54000042
2020-02-25,0.0,,0.0,281.0,0.0,E54000042
2020-02-26,0.0,,0.0,287.0,0.0,E54000042
2020-02-27,0.0,11.0,,257.0,0.0,E54000042
2020-02-28,0.0,,0.0,261.0,0.0,E54000042
2020-02-29,0.0,,0.0,261.0,0.0,E54000042
2020-03-01,,,0.0,267.0,0.0,E54000042
2020-03-02,0.0,,0.0,329.0,0.0,E54000042
2020-03-03,0.0,,0.0,303.0,0.0,E54000042
2020-03-04,,7.0,,267.0,0.0,E54000042
2020-03-05,0.0,7.0,0.0,270.0,0.0,E54000042
2020-03-06,0.0,10.0,0.0,288.0,0.0,E54000042
2020-03-07,,,0.0,278.0,0.0,E54000042
2020-03-08,0.0,,0.0,282.0,0.0,E54000042
2020-03-09,0.0,21.0,,299.0,0.0,E54000042
2020-03-10,0.0,22.0,,298.0,0.0,E54000042
2020-03-11,,20.0,0.0,280.0,0.0,E54000042
2020-03-12,0.0,39.0,,280.0,0.0,E54000042
2020-03-13,0.0,55.0,,229.0,0.0,E54000042
2020-03-14,0.0,,,228.0,0.0,E54000042
2020-03-15,,7.0,,249.0,0.0,E54000042
2020-03-16,,165.0,6.0,255.0,,E54000042
2020-03-17,,163.0,,237.0,,E54000042
2020-03-18,,243.0,,216.0,0.0,E54000042
2020-03-19,,252.0,6.0,209.0,0.0,E54000042
2020-03-20,,203.0,8.0,191.0,,E54000042
2020-03-21,,20.0,7.0,180.0,,E54000042
2020-03-22,6.0,21.0,18.0,186.0,,E54000042
2020-03-23,10.0,200.0,15.0,185.0,,E54000042
2020-03-24,6.0,128.0,8.0,175.0,,E54000042
2020-03-25,,182.0,18.0,153.0,,E54000042
2020-03-26,9.0,128.0,12.0,133.0,6.0,E54000042
2020-03-27,9.0,140.0,10.0,152.0,,E54000042
2020-03-28,6.0,27.0,13.0,138.0,,E54000042
2020-03-29,,21.0,,123.0,,E54000042
2020-03-30,9.0,213.0,18.0,164.0,,E54000042
2020-03-31,10.0,207.0,13.0,146.0,,E54000042
2020-04-01,19.0,1031.0,25.0,186.0,,E54000042
2020-04-02,10.0,730.0,12.0,156.0,6.0,E54000042
2020-04-03,12.0,599.0,19.0,185.0,7.0,E54000042
2020-04-04,10.0,35.0,20.0,140.0,6.0,E54000042
2020-04-05,8.0,39.0,21.0,169.0,,E54000042
2020-04-06,25.0,685.0,19.0,163.0,6.0,E54000042
2020-04-07,18.0,435.0,25.0,163.0,,E54000042
2020-04-08,10.0,461.0,27.0,132.0,7.0,E54000042
2020-04-09,16.0,290.0,28.0,169.0,,E54000042
2020-04-10,9.0,402.0,22.0,165.0,,E54000042
2020-04-11,15.0,44.0,15.0,159.0,9.0,E54000042
2020-04-12,7.0,37.0,15.0,186.0,10.0,E54000042
2020-04-13,13.0,525.0,16.0,147.0,,E54000042
2020-04-14,14.0,668.0,15.0,172.0,9.0,E54000042
2020-04-15,16.0,510.0,24.0,190.0,8.0,E54000042
2020-04-16,13.0,485.0,33.0,176.0,,E54000042
2020-04-17,23.0,364.0,26.0,86.0,8.0,E54000042
2020-04-18,9.0,38.0,24.0,0.0,7.0,E54000042
2020-04-19,6.0,39.0,11.0,0.0,12.0,E54000042
2020-04-20,23.0,551.0,6.0,0.0,11.0,E54000042
2020-04-21,11.0,544.0,22.0,0.0,,E54000042
2020-04-22,13.0,466.0,51.0,0.0,8.0,E54000042
2020-04-23,24.0,410.0,42.0,0.0,6.0,E54000042
2020-04-24,25.0,412.0,42.0,0.0,9.0,E54000042
2020-04-25,6.0,47.0,24.0,0.0,8.0,E54000042
2020-04-26,,29.0,36.0,0.0,7.0,E54000042
2020-04-27,16.0,603.0,34.0,0.0,,E54000042
2020-04-28,28.0,477.0,43.0,0.0,,E54000042
2020-04-29,15.0,314.0,51.0,0.0,,E54000042
2020-04-30,19.0,369.0,34.0,0.0,,E54000042
2020-05-01,25.0,298.0,40.0,0.0,8.0,E54000042
2020-05-02,8.0,28.0,33.0,0.0,,E54000042
2020-05-03,7.0,45.0,14.0,0.0,,E54000042
2020-05-04,22.0,381.0,28.0,0.0,,E54000042
2020-05-05,13.0,449.0,17.0,0.0,9.0,E54000042
2020-05-06,8.0,432.0,28.0,0.0,8.0,E54000042
2020-05-07,14.0,291.0,24.0,0.0,,E54000042
2020-05-08,9.0,140.0,14.0,0.0,,E54000042
2020-05-09,,52.0,6.0,0.0,,E54000042
2020-05-10,,35.0,11.0,0.0,,E54000042
2020-05-11,15.0,342.0,13.0,0.0,6.0,E54000042
2020-05-12,9.0,302.0,11.0,0.0,0.0,E54000042
2020-05-13,10.0,394.0,31.0,0.0,,E54000042
2020-05-14,,341.0,13.0,0.0,,E54000042
2020-05-15,12.0,235.0,17.0,0.0,,E54000042
2020-05-16,,32.0,8.0,0.0,,E54000042
2020-05-17,,28.0,11.0,0.0,,E54000042
2020-05-18,15.0,245.0,27.0,0.0,,E54000042
2020-05-19,7.0,248.0,13.0,0.0,,E54000042
2020-05-20,12.0,205.0,10.0,0.0,,E54000042
2020-05-21,21.0,164.0,12.0,0.0,,E54000042
2020-05-22,17.0,166.0,11.0,0.0,,E54000042
2020-05-23,,16.0,9.0,0.0,,E54000042
2020-05-24,,11.0,,0.0,,E54000042
2020-05-25,,23.0,,0.0,,E54000042
2020-05-26,26.0,251.0,14.0,0.0,,E54000042
2020-05-27,33.0,172.0,,0.0,,E54000042
2020-05-28,14.0,185.0,22.0,0.0,,E54000042
2020-05-29,8.0,173.0,14.0,0.0,,E54000042
2020-05-30,0.0,17.0,,0.0,,E54000042
2020-05-31,,13.0,,0.0,,E54000042
2020-06-01,41.0,232.0,,0.0,,E54000042
2020-06-02,19.0,192.0,11.0,0.0,0.0,E54000042
2020-06-03,17.0,150.0,,0.0,0.0,E54000042
2020-06-04,,150.0,9.0,0.0,0.0,E54000042
2020-06-05,9.0,159.0,6.0,0.0,0.0,E54000042
2020-06-06,0.0,21.0,,0.0,0.0,E54000042
2020-06-07,,16.0,,0.0,0.0,E54000042
2020-06-08,,181.0,,0.0,0.0,E54000042
2020-06-09,27.0,185.0,,0.0,0.0,E54000042
2020-06-10,8.0,105.0,,0.0,0.0,E54000042
2020-06-11,21.0,121.0,,0.0,0.0,E54000042
2020-06-12,13.0,112.0,,0.0,0.0,E54000042
2020-06-13,,19.0,0.0,0.0,0.0,E54000042
2020-06-14,0.0,8.0,0.0,0.0,0.0,E54000042
2020-06-15,36.0,177.0,,0.0,0.0,E54000042
2020-06-16,12.0,163.0,,0.0,0.0,E54000042
2020-06-17,11.0,108.0,,0.0,0.0,E54000042
2020-06-18,18.0,133.0,,0.0,0.0,E54000042
2020-06-19,7.0,157.0,,0.0,0.0,E54000042
2020-06-20,,9.0,,0.0,0.0,E54000042
2020-06-21,0.0,25.0,,0.0,0.0,E54000042
2020-06-22,12.0,151.0,,0.0,0.0,E54000042
2020-06-23,,181.0,0.0,0.0,0.0,E54000042
2020-06-24,0.0,118.0,0.0,0.0,0.0,E54000042
2020-06-25,,107.0,0.0,0.0,0.0,E54000042
2020-06-26,,111.0,0.0,0.0,0.0,E54000042
2020-06-27,,,0.0,0.0,0.0,E54000042
2020-06-28,0.0,10.0,0.0,0.0,0.0,E54000042
2020-06-29,9.0,156.0,,0.0,0.0,E54000042
2020-06-30,9.0,183.0,0.0,0.0,0.0,E54000042
2020-07-01,6.0,126.0,,0.0,0.0,E54000042
2020-07-02,,76.0,,0.0,0.0,E54000042
2020-07-03,,119.0,,0.0,0.0,E54000042
2020-07-04,0.0,9.0,0.0,0.0,0.0,E54000042
2020-07-05,,9.0,,0.0,0.0,E54000042
2020-07-06,0.0,175.0,0.0,0.0,0.0,E54000042
2020-07-07,,178.0,,0.0,0.0,E54000042
2020-07-08,0.0,146.0,,0.0,0.0,E54000042
2020-07-09,0.0,11.0,0.0,0.0,0.0,E54000042
2020-02-01,0.0,,0.0,31.0,0.0,E54000043
2020-02-02,0.0,0.0,0.0,24.0,0.0,E54000043
2020-02-03,0.0,0.0,0.0,22.0,0.0,E54000043
2020-02-04,0.0,0.0,0.0,19.0,0.0,E54000043
2020-02-05,0.0,0.0,0.0,29.0,0.0,E54000043
2020-02-06,0.0,0.0,0.0,16.0,0.0,E54000043
2020-02-07,0.0,0.0,0.0,15.0,0.0,E54000043
2020-02-08,0.0,0.0,0.0,26.0,0.0,E54000043
2020-02-09,0.0,0.0,0.0,14.0,0.0,E54000043
2020-02-10,0.0,0.0,0.0,20.0,0.0,E54000043
2020-02-11,0.0,0.0,0.0,17.0,0.0,E54000043
2020-02-12,0.0,,0.0,20.0,0.0,E54000043
2020-02-13,0.0,,0.0,21.0,0.0,E54000043
2020-02-14,0.0,0.0,0.0,24.0,0.0,E54000043
2020-02-15,0.0,0.0,0.0,22.0,0.0,E54000043
2020-02-16,0.0,0.0,0.0,23.0,0.0,E54000043
2020-02-17,0.0,,0.0,17.0,0.0,E54000043
2020-02-18,0.0,,0.0,25.0,0.0,E54000043
2020-02-19,0.0,0.0,0.0,19.0,0.0,E54000043
2020-02-20,0.0,,0.0,24.0,0.0,E54000043
2020-02-21,0.0,,0.0,24.0,0.0,E54000043
2020-02-22,0.0,,0.0,27.0,0.0,E54000043
2020-02-23,0.0,0.0,0.0,18.0,0.0,E54000043
2020-02-24,,0.0,0.0,31.0,0.0,E54000043
2020-02-25,0.0,,0.0,20.0,0.0,E54000043
2020-02-26,0.0,,0.0,29.0,0.0,E54000043
2020-02-27,0.0,,0.0,19.0,0.0,E54000043
2020-02-28,0.0,,0.0,22.0,0.0,E54000043
2020-02-29,0.0,0.0,0.0,26.0,0.0,E54000043
2020-03-01,,,0.0,25.0,0.0,E54000043
2020-03-02,0.0,9.0,0.0,36.0,0.0,E54000043
2020-03-03,0.0,,0.0,19.0,0.0,E54000043
2020-03-04,0.0,,0.0,23.0,0.0,E54000043
2020-03-05,0.0,12.0,0.0,28.0,0.0,E54000043
2020-03-06,0.0,7.0,0.0,20.0,0.0,E54000043
2020-03-07,0.0,0.0,0.0,26.0,0.0,E54000043
2020-03-08,0.0,0.0,,21.0,0.0,E54000043
2020-03-09,0.0,69.0,0.0,24.0,0.0,E54000043
2020-03-10,,19.0,0.0,24.0,0.0,E54000043
2020-03-11,0.0,39.0,,23.0,0.0,E54000043
2020-03-12,0.0,60.0,,30.0,0.0,E54000043
2020-03-13,,62.0,,29.0,0.0,E54000043
2020-03-14,0.0,8.0,0.0,26.0,0.0,E54000043
2020-03-15,,,,24.0,0.0,E54000043
2020-03-16,,150.0,,25.0,0.0,E54000043
2020-03-17,,163.0,,23.0,0.0,E54000043
2020-03-18,,120.0,6.0,11.0,0.0,E54000043
2020-03-19,,141.0,,19.0,,E54000043
2020-03-20,6.0,155.0,7.0,10.0,0.0,E54000043
2020-03-21,,,6.0,12.0,,E54000043
2020-03-22,0.0,7.0,,8.0,,E54000043
2020-03-23,,200.0,7.0,11.0,,E54000043
2020-03-24,6.0,142.0,11.0,,0.0,E54000043
2020-03-25,6.0,131.0,17.0,6.0,,E54000043
2020-03-26,,181.0,6.0,12.0,,E54000043
2020-03-27,,213.0,15.0,18.0,0.0,E54000043
2020-03-28,,53.0,12.0,17.0,6.0,E54000043
2020-03-29,,24.0,11.0,7.0,,E54000043
2020-03-30,19.0,299.0,22.0,9.0,,E54000043
2020-03-31,8.0,191.0,17.0,10.0,,E54000043
2020-04-01,20.0,801.0,26.0,9.0,,E54000043
2020-04-02,12.0,568.0,23.0,10.0,,E54000043
2020-04-03,15.0,505.0,20.0,11.0,6.0,E54000043
2020-04-04,,37.0,26.0,11.0,6.0,E54000043
2020-04-05,7.0,30.0,24.0,15.0,9.0,E54000043
2020-04-06,29.0,576.0,24.0,15.0,6.0,E54000043
2020-04-07,26.0,403.0,38.0,7.0,,E54000043
2020-04-08,31.0,432.0,36.0,12.0,16.0,E54000043
2020-04-09,19.0,279.0,32.0,8.0,7.0,E54000043
2020-04-10,10.0,257.0,41.0,13.0,20.0,E54000043
2020-04-11,,24.0,22.0,15.0,13.0,E54000043
2020-04-12,13.0,37.0,29.0,13.0,11.0,E54000043
2020-04-13,17.0,483.0,25.0,9.0,12.0,E54000043
2020-04-14,15.0,1027.0,17.0,11.0,16.0,E54000043
2020-04-15,24.0,439.0,28.0,9.0,11.0,E54000043
2020-04-16,17.0,413.0,39.0,9.0,15.0,E54000043
2020-04-17,8.0,401.0,14.0,10.0,12.0,E54000043
2020-04-18,,23.0,20.0,0.0,10.0,E54000043
2020-04-19,,20.0,23.0,0.0,8.0,E54000043
2020-04-20,26.0,419.0,13.0,0.0,16.0,E54000043
2020-04-21,16.0,332.0,22.0,0.0,10.0,E54000043
2020-04-22,10.0,303.0,21.0,0.0,7.0,E54000043
2020-04-23,9.0,220.0,27.0,0.0,7.0,E54000043
2020-04-24,13.0,244.0,17.0,0.0,13.0,E54000043
2020-04-25,,18.0,20.0,0.0,,E54000043
2020-04-26,,19.0,16.0,0.0,10.0,E54000043
2020-04-27,21.0,402.0,24.0,0.0,14.0,E54000043
2020-04-28,9.0,292.0,19.0,0.0,9.0,E54000043
2020-04-29,15.0,339.0,15.0,0.0,8.0,E54000043
2020-04-30,9.0,235.0,11.0,0.0,9.0,E54000043
2020-05-01,8.0,231.0,12.0,0.0,,E54000043
2020-05-02,,19.0,16.0,0.0,,E54000043
2020-05-03,,28.0,12.0,0.0,,E54000043
2020-05-04,13.0,286.0,16.0,0.0,6.0,E54000043
2020-05-05,14.0,201.0,17.0,0.0,9.0,E54000043
2020-05-06,13.0,209.0,11.0,0.0,,E54000043
2020-05-07,10.0,239.0,7.0,0.0,6.0,E54000043
2020-05-08,,30.0,9.0,0.0,,E54000043
2020-05-09,,28.0,,0.0,,E54000043
2020-05-10,,19.0,,0.0,,E54000043
2020-05-11,13.0,233.0,18.0,0.0,,E54000043
2020-05-12,7.0,145.0,14.0,0.0,,E54000043
2020-05-13,6.0,231.0,9.0,0.0,,E54000043
2020-05-14,,240.0,,0.0,,E54000043
2020-05-15,6.0,121.0,7.0,0.0,,E54000043
2020-05-16,0.0,,,0.0,,E54000043
2020-05-17,,8.0,,0.0,,E54000043
2020-05-18,6.0,189.0,,0.0,,E54000043
2020-05-19,,227.0,7.0,0.0,,E54000043
2020-05-20,6.0,158.0,,0.0,,E54000043
2020-05-21,,187.0,8.0,0.0,,E54000043
2020-05-22,,208.0,,0.0,,E54000043
2020-05-23,,8.0,,0.0,,E54000043
2020-05-24,0.0,8.0,,0.0,,E54000043
2020-05-25,0.0,11.0,,0.0,0.0,E54000043
2020-05-26,,238.0,,0.0,,E54000043
2020-05-27,7.0,235.0,,0.0,,E54000043
2020-05-28,,127.0,,0.0,,E54000043
2020-05-29,0.0,291.0,,0.0,,E54000043
2020-05-30,,,0.0,0.0,0.0,E54000043
2020-05-31,0.0,12.0,0.0,0.0,0.0,E54000043
2020-06-01,,235.0,,0.0,0.0,E54000043
2020-06-02,,276.0,0.0,0.0,0.0,E54000043
2020-06-03,0.0,300.0,,0.0,0.0,E54000043
2020-06-04,,261.0,,0.0,0.0,E54000043
2020-06-05,,90.0,0.0,0.0,0.0,E54000043
2020-06-06,0.0,10.0,,0.0,0.0,E54000043
2020-06-07,0.0,,0.0,0.0,0.0,E54000043
2020-06-08,,125.0,0.0,0.0,0.0,E54000043
2020-06-09,,92.0,0.0,0.0,0.0,E54000043
2020-06-10,,86.0,,0.0,0.0,E54000043
2020-06-11,,85.0,,0.0,0.0,E54000043
2020-06-12,,61.0,,0.0,0.0,E54000043
2020-06-13,,10.0,0.0,0.0,0.0,E54000043
2020-06-14,0.0,10.0,0.0,0.0,0.0,E54000043
2020-06-15,,110.0,0.0,0.0,0.0,E54000043
2020-06-16,,101.0,,0.0,0.0,E54000043
2020-06-17,,90.0,,0.0,0.0,E54000043
2020-06-18,,80.0,,0.0,0.0,E54000043
2020-06-19,,57.0,0.0,0.0,0.0,E54000043
2020-06-20,0.0,0.0,0.0,0.0,0.0,E54000043
2020-06-21,0.0,,,0.0,0.0,E54000043
2020-06-22,,89.0,,0.0,0.0,E54000043
2020-06-23,0.0,67.0,0.0,0.0,0.0,E54000043
2020-06-24,0.0,51.0,,0.0,0.0,E54000043
2020-06-25,,109.0,,0.0,0.0,E54000043
2020-06-26,0.0,40.0,0.0,0.0,0.0,E54000043
2020-06-27,,,0.0,0.0,0.0,E54000043
2020-06-28,,,,0.0,0.0,E54000043
2020-06-29,,73.0,,0.0,0.0,E54000043
2020-06-30,,90.0,,0.0,0.0,E54000043
2020-07-01,,63.0,,0.0,0.0,E54000043
2020-07-02,,67.0,0.0,0.0,0.0,E54000043
2020-07-03,,43.0,0.0,0.0,0.0,E54000043
2020-07-04,,,0.0,0.0,0.0,E54000043
2020-07-05,0.0,9.0,0.0,0.0,0.0,E54000043
2020-07-06,0.0,70.0,,0.0,0.0,E54000043
2020-07-07,,87.0,,0.0,0.0,E54000043
2020-07-08,0.0,67.0,0.0,0.0,0.0,E54000043
2020-07-09,0.0,8.0,0.0,0.0,0.0,E54000043
2020-02-01,0.0,0.0,0.0,6.0,0.0,E54000044
2020-02-02,0.0,0.0,0.0,8.0,0.0,E54000044
2020-02-03,0.0,0.0,0.0,14.0,0.0,E54000044
2020-02-04,0.0,0.0,0.0,11.0,0.0,E54000044
2020-02-05,0.0,0.0,0.0,12.0,0.0,E54000044
2020-02-06,0.0,0.0,0.0,,0.0,E54000044
2020-02-07,0.0,0.0,0.0,10.0,0.0,E54000044
2020-02-08,0.0,0.0,0.0,13.0,0.0,E54000044
2020-02-09,0.0,0.0,0.0,13.0,0.0,E54000044
2020-02-10,0.0,0.0,0.0,12.0,0.0,E54000044
2020-02-11,0.0,0.0,0.0,10.0,0.0,E54000044
2020-02-12,0.0,0.0,0.0,6.0,0.0,E54000044
2020-02-13,0.0,0.0,0.0,11.0,0.0,E54000044
2020-02-14,0.0,0.0,0.0,12.0,0.0,E54000044
2020-02-15,0.0,0.0,0.0,6.0,0.0,E54000044
2020-02-16,0.0,0.0,0.0,6.0,0.0,E54000044
2020-02-17,0.0,0.0,0.0,16.0,0.0,E54000044
2020-02-18,0.0,0.0,0.0,8.0,0.0,E54000044
2020-02-19,0.0,0.0,0.0,10.0,0.0,E54000044
2020-02-20,0.0,0.0,0.0,6.0,0.0,E54000044
2020-02-21,0.0,0.0,0.0,,0.0,E54000044
2020-02-22,0.0,0.0,0.0,13.0,0.0,E54000044
2020-02-23,0.0,0.0,0.0,7.0,0.0,E54000044
2020-02-24,0.0,0.0,0.0,14.0,0.0,E54000044
2020-02-25,0.0,,0.0,13.0,0.0,E54000044
2020-02-26,0.0,,0.0,11.0,0.0,E54000044
2020-02-27,0.0,,0.0,10.0,0.0,E54000044
2020-02-28,0.0,0.0,0.0,6.0,0.0,E54000044
2020-02-29,0.0,0.0,0.0,13.0,0.0,E54000044
2020-03-01,0.0,0.0,0.0,8.0,0.0,E54000044
2020-03-02,0.0,0.0,0.0,14.0,0.0,E54000044
2020-03-03,0.0,0.0,0.0,18.0,0.0,E54000044
2020-03-04,0.0,0.0,0.0,15.0,0.0,E54000044
2020-03-05,0.0,0.0,0.0,12.0,0.0,E54000044
2020-03-06,0.0,0.0,0.0,7.0,0.0,E54000044
2020-03-07,0.0,0.0,,6.0,0.0,E54000044
2020-03-08,,0.0,0.0,8.0,0.0,E54000044
2020-03-09,0.0,,,14.0,0.0,E54000044
2020-03-10,0.0,,0.0,11.0,0.0,E54000044
2020-03-11,0.0,,0.0,12.0,0.0,E54000044
2020-03-12,0.0,0.0,0.0,10.0,0.0,E54000044
2020-03-13,0.0,6.0,0.0,6.0,0.0,E54000044
2020-03-14,0.0,0.0,,,0.0,E54000044
2020-03-15,0.0,0.0,0.0,6.0,0.0,E54000044
2020-03-16,,13.0,0.0,9.0,0.0,E54000044
2020-03-17,0.0,11.0,0.0,7.0,0.0,E54000044
2020-03-18,0.0,14.0,0.0,9.0,0.0,E54000044
2020-03-19,0.0,6.0,,6.0,0.0,E54000044
2020-03-20,,13.0,,,0.0,E54000044
2020-03-21,0.0,0.0,,6.0,0.0,E54000044
2020-03-22,0.0,,0.0,7.0,,E54000044
2020-03-23,0.0,11.0,0.0,,,E54000044
2020-03-24,0.0,,,,0.0,E54000044
2020-03-25,,,,,0.0,E54000044
2020-03-26,0.0,,0.0,,0.0,E54000044
2020-03-27,,8.0,0.0,6.0,0.0,E54000044
2020-03-28,,0.0,,,0.0,E54000044
2020-03-29,0.0,,0.0,8.0,0.0,E54000044
2020-03-30,0.0,,0.0,6.0,0.0,E54000044
2020-03-31,0.0,6.0,0.0,7.0,,E54000044
2020-04-01,0.0,61.0,0.0,,0.0,E54000044
2020-04-02,0.0,28.0,,10.0,,E54000044
2020-04-03,0.0,23.0,0.0,7.0,0.0,E54000044
2020-04-04,,,,,0.0,E54000044
2020-04-05,,0.0,0.0,,,E54000044
2020-04-06,0.0,30.0,,14.0,0.0,E54000044
2020-04-07,0.0,24.0,,6.0,0.0,E54000044
2020-04-08,,37.0,0.0,6.0,0.0,E54000044
2020-04-09,0.0,11.0,0.0,,,E54000044
2020-04-10,0.0,8.0,0.0,9.0,0.0,E54000044
2020-04-11,0.0,0.0,,,0.0,E54000044
2020-04-12,0.0,0.0,0.0,6.0,,E54000044
2020-04-13,,8.0,,8.0,,E54000044
2020-04-14,0.0,44.0,0.0,,,E54000044
2020-04-15,0.0,32.0,,,,E54000044
2020-04-16,0.0,10.0,0.0,10.0,0.0,E54000044
2020-04-17,0.0,7.0,0.0,7.0,0.0,E54000044
2020-04-18,,0.0,,0.0,0.0,E54000044
2020-04-19,0.0,0.0,0.0,0.0,,E54000044
2020-04-20,0.0,14.0,,0.0,,E54000044
2020-04-21,0.0,10.0,,0.0,,E54000044
2020-04-22,,16.0,,0.0,0.0,E54000044
2020-04-23,,9.0,,0.0,0.0,E54000044
2020-04-24,0.0,23.0,,0.0,0.0,E54000044
2020-04-25,0.0,0.0,0.0,0.0,0.0,E54000044
2020-04-26,0.0,0.0,,0.0,0.0,E54000044
2020-04-27,0.0,,,0.0,,E54000044
2020-04-28,0.0,6.0,,0.0,0.0,E54000044
2020-04-29,0.0,6.0,0.0,0.0,0.0,E54000044
2020-04-30,,,,0.0,0.0,E54000044
2020-05-01,,,,0.0,0.0,E54000044
2020-05-02,,0.0,,0.0,0.0,E54000044
2020-05-03,0.0,,0.0,0.0,0.0,E54000044
2020-05-04,,6.0,0.0,0.0,,E54000044
2020-05-05,0.0,6.0,0.0,0.0,0.0,E54000044
2020-05-06,,11.0,,0.0,0.0,E54000044
2020-05-07,0.0,0.0,,0.0,0.0,E54000044
2020-05-08,0.0,,,0.0,0.0,E54000044
2020-05-09,,,,0.0,0.0,E54000044
2020-05-10,0.0,0.0,0.0,0.0,0.0,E54000044
2020-05-11,0.0,,,0.0,0.0,E54000044
2020-05-12,0.0,,,0.0,0.0,E54000044
2020-05-13,0.0,,0.0,0.0,0.0,E54000044
2020-05-14,0.0,,0.0,0.0,0.0,E54000044
2020-05-15,,,,0.0,0.0,E54000044
2020-05-16,0.0,,,0.0,0.0,E54000044
2020-05-17,0.0,0.0,0.0,0.0,0.0,E54000044
2020-05-18,0.0,,,0.0,0.0,E54000044
2020-05-19,0.0,,,0.0,0.0,E54000044
2020-05-20,0.0,,0.0,0.0,0.0,E54000044
2020-05-21,0.0,,0.0,0.0,0.0,E54000044
2020-05-22,,0.0,0.0,0.0,0.0,E54000044
2020-05-23,0.0,0.0,0.0,0.0,0.0,E54000044
2020-05-24,0.0,0.0,0.0,0.0,0.0,E54000044
2020-05-25,0.0,0.0,0.0,0.0,0.0,E54000044
2020-05-26,0.0,0.0,0.0,0.0,0.0,E54000044
2020-05-27,0.0,0.0,0.0,0.0,0.0,E54000044
2020-05-28,0.0,,0.0,0.0,0.0,E54000044
2020-05-29,0.0,0.0,0.0,0.0,0.0,E54000044
2020-05-30,0.0,0.0,,0.0,0.0,E54000044
2020-05-31,0.0,0.0,0.0,0.0,0.0,E54000044
2020-06-01,0.0,,0.0,0.0,0.0,E54000044
2020-06-02,0.0,,0.0,0.0,0.0,E54000044
2020-06-03,0.0,,0.0,0.0,0.0,E54000044
2020-06-04,0.0,0.0,0.0,0.0,0.0,E54000044
2020-06-05,0.0,0.0,0.0,0.0,0.0,E54000044
2020-06-06,0.0,0.0,0.0,0.0,0.0,E54000044
2020-06-07,0.0,0.0,0.0,0.0,0.0,E54000044
2020-06-08,0.0,6.0,0.0,0.0,0.0,E54000044
2020-06-09,0.0,0.0,0.0,0.0,0.0,E54000044
2020-06-10,0.0,0.0,0.0,0.0,0.0,E54000044
2020-06-11,0.0,,0.0,0.0,0.0,E54000044
2020-06-12,0.0,,0.0,0.0,0.0,E54000044
2020-06-13,0.0,0.0,0.0,0.0,0.0,E54000044
2020-06-14,0.0,0.0,0.0,0.0,0.0,E54000044
2020-06-15,0.0,,0.0,0.0,0.0,E54000044
2020-06-16,0.0,0.0,0.0,0.0,0.0,E54000044
2020-06-17,0.0,,0.0,0.0,0.0,E54000044
2020-06-18,0.0,0.0,0.0,0.0,0.0,E54000044
2020-06-19,0.0,0.0,0.0,0.0,0.0,E54000044
2020-06-20,0.0,0.0,0.0,0.0,0.0,E54000044
2020-06-21,0.0,0.0,0.0,0.0,0.0,E54000044
2020-06-22,0.0,,0.0,0.0,0.0,E54000044
2020-06-23,0.0,0.0,,0.0,0.0,E54000044
2020-06-24,0.0,,0.0,0.0,0.0,E54000044
2020-06-25,0.0,,0.0,0.0,0.0,E54000044
2020-06-26,0.0,,0.0,0.0,0.0,E54000044
2020-06-27,0.0,0.0,0.0,0.0,0.0,E54000044
